Time,Mode,Roll,Pitch,Z Relative distance,Y Relative Distance,X Relative Distance,Z Velocity Input,Y Velocity Input,X Velocity Input,Z Absolute Variance,Y Absolute Variance,X Absolute Variance
1609703830.4193192,Tracking,-0.005033406894654036,-0.0035687622148543596,1.556978960780652,-0.026043424408128714,-0.535828921271484,0.1556978960780652,0.0210770859978063,0.27920620524629153,-10.723134497879073,0.8403708301484585,0.2503463886678219
1609703830.5035698,Tracking,-0.005033406894654036,-0.0035687622148543596,1.5552981046426821,-0.025933078060234878,-0.5320440051123216,0.15552981046426823,0.018965197351414633,0.2753340593174534,-10.723134497879073,0.8403708301484585,0.2503463886678219
1609703830.6174245,Tracking,-0.003703600727021694,-0.0062783267349004745,1.5543917586723983,-0.02750745170049266,-0.5275803788638626,0.15543917586723985,0.02201004218279439,0.27573935815730766,-10.68493793415837,0.9068868719041348,0.25412484630942345
1609703830.7064378,Tracking,-0.003703600727021694,-0.0062783267349004745,1.5534182689636564,-0.025497598502364632,-0.5246346761130387,0.15534182689636566,0.015427799452401745,0.27658352211294057,-10.68493793415837,0.9068868719041348,0.25412484630942345
1609703830.7965643,Tracking,-0.0025186147540807724,-0.007965522818267345,1.552893958244475,-0.029167086153181095,-0.5180186950472048,0.1552893958244475,0.027085929333870315,0.2684119937271134,-10.68493793415837,0.9068868719041348,0.25412484630942345
1609703830.8860846,Tracking,-0.0025186147540807724,-0.007965522818267345,1.55236268828692,-0.027515845149991024,-0.5156774753986886,0.15523626882869201,0.016791686051922515,0.2762467985832141,-10.64681194233708,0.9706338606774807,0.2568317912518978
1609703830.9863045,Tracking,-0.0025186147540807724,-0.007965522818267345,1.5511157097700317,-0.03213688538151558,-0.5113779316969218,0.15511157097700318,0.02893666158747648,0.27291430376688514,-10.64681194233708,0.9706338606774807,0.2568317912518978
1609703831.0849333,Tracking,-0.00243899947963655,-0.008737428113818169,1.5477956336935081,-0.03415136104292671,-0.5152246581763983,0.15477956336935084,0.02539867412849824,0.2883959136432482,-10.608876685379073,1.031794723123312,0.2602929584681988
1609703831.1686106,Tracking,-0.00243899947963655,-0.008737428113818169,1.5412578214394137,-0.030796169330085093,-0.49846091041561313,0.15412578214394138,0.014393883460248362,0.24425510869289654,-10.608876685379073,1.031794723123312,0.2602929584681988
1609703831.2630725,Tracking,-0.00243899947963655,-0.008737428113818169,1.5395765727394413,-0.03848681495617778,-0.494200343434137,0.15395765727394414,0.036918703119999834,0.2692154567392246,-10.608876685379073,1.031794723123312,0.2602929584681988
1609703831.3625672,Tracking,-0.0009096275316551328,-0.01165071688592434,1.5365703453084607,-0.041606798540767244,-0.494254849477411,0.1536570345308461,0.02970489564321273,0.27750304912600704,-10.570827941177413,1.0912622772157192,0.26412586495280266
1609703831.4526415,Tracking,-0.0009096275316551328,-0.01165071688592434,1.5338296838044863,-0.04271856734028611,-0.49587432299406864,0.15338296838044863,0.026973851711690984,0.2815595176962234,-10.570827941177413,1.0912622772157192,0.26412586495280266
1609703831.5671813,Tracking,-0.0005139326094649732,-0.011535773053765297,1.5287924383556217,-0.04115977331430183,-0.5002473130267302,0.15287924383556217,0.022270767209893846,0.2871307364549299,-10.532935599563643,1.1515604816377163,0.2689870111644268
1609703831.6541712,Tracking,-0.0005139326094649732,-0.011535773053765297,1.5143263379385257,-0.053480531952525306,-0.48600515468938155,0.15143263379385258,0.05170894358911004,0.2501570073634992,-10.532935599563643,1.1515604816377163,0.2689870111644268
1609703831.7443252,Tracking,-0.0005139326094649732,-0.011535773053765297,1.5085263890276608,-0.0557018269527151,-0.4878387150276406,0.1508526389027661,0.03332499786877595,0.2815899771490504,-10.532935599563643,1.1515604816377163,0.2689870111644268
1609703831.8601167,Tracking,-0.00022873087436892092,-0.013009288348257542,1.3989418390678432,-0.09930231968059383,-0.4503519544203362,0.13989418390678432,0.10517692894166308,0.21386241736504458,-10.495246390579268,1.2123642526566982,0.2743827514350414
1609703831.9554603,Tracking,-0.00022873087436892092,-0.013009288348257542,1.3934894664781772,-0.09802957039668075,-0.4529048690501831,0.13934894664781772,0.04069942652990219,0.27303976726716145,-10.495246390579268,1.2123642526566982,0.2743827514350414
1609703832.0618975,Tracking,0.007653107400983572,-0.005424765404313803,1.3878050419462262,-0.09717921703539478,-0.4535868521044926,0.13878050419462262,0.04144846937128424,0.27064471141619784,-10.459154586074874,1.2735664211213589,0.2815353535115719
1609703832.1527495,Tracking,0.007653107400983572,-0.005424765404313803,1.3782400850254144,-0.09147146299089375,-0.46181668573529944,0.13782400850254145,0.03077552559057651,0.28769279647594076,-10.459154586074874,1.2735664211213589,0.2815353535115719
1609703832.2460065,Tracking,0.007653107400983572,-0.005424765404313803,1.3715165846241462,-0.09362524322065448,-0.4625561506473861,0.13715165846241462,0.045734270892390065,0.27499443325868195,-10.459154586074874,1.2735664211213589,0.2815353535115719
1609703832.3245723,Tracking,-0.0027391165494918823,-0.01701437495648861,1.3649637843113975,-0.09400570678306633,-0.46299958686330595,0.13649637843113976,0.04293731049462345,0.2752960844734594,-10.424757460830733,1.333460744470358,0.29339876398444176
1609703832.4121308,Tracking,-0.0027391165494918823,-0.01701437495648861,1.2470439478357696,-0.11201386363437672,-0.4459890747743952,0.12470439478357696,0.0821588473072955,0.23728895602962505,-10.424757460830733,1.333460744470358,0.29339876398444176
1609703832.5179057,Tracking,-0.0027391165494918823,-0.01701437495648861,1.1229438086444552,-0.14399670377648494,-0.48437869934389877,0.11229438086444553,0.1081233796780002,0.34229064301477685,-10.424757460830733,1.333460744470358,0.29339876398444176
1609703832.6200554,Tracking,0.001000680960714817,-0.011976927518844604,1.0737019383314816,-0.12313914051924855,-0.5339195701267181,0.10737019383314816,0.018281337496644248,0.37870522357663566,-10.391339759109542,1.3962430320680141,0.30531611666083336
1609703832.712067,Tracking,0.001000680960714817,-0.011976927518844604,1.0659664295796296,-0.12075395524511598,-0.5340364220753377,0.10659664295796296,0.0470107286169551,0.299863491358265,-10.391339759109542,1.3962430320680141,0.30531611666083336
1609703832.8234491,Tracking,0.006606674753129482,-0.03246046230196953,1.0631029511720065,-0.042361052415407593,-0.49582545842754,0.10631029511720065,-0.08951115581367727,0.23181056686468599,-10.363240699050948,1.4602219425141811,0.319717850536108
1609703832.9328382,Tracking,0.006606674753129482,-0.03246046230196953,1.0620322067191266,-0.05612613920845637,-0.47035871997557593,0.10620322067191267,0.05186755230741168,0.2427792665425028,-10.363240699050948,1.4602219425141811,0.319717850536108
1609703833.0305183,Tracking,0.006606674753129482,-0.03246046230196953,1.0234722340408076,-0.05606631342440707,-0.5167976200047715,0.10234722340408076,0.031066748785267335,0.3750047971232101,-10.363240699050948,1.4602219425141811,0.319717850536108
1609703833.1364849,Tracking,-0.021379325538873672,-0.00964269693940878,1.0097139217148592,-0.06550861530043176,-0.5217289436470263,0.10097139217148593,0.048952307683984654,0.30664326056688407,-10.337054709671065,1.5326288305222988,0.337378915399313
1609703833.2300012,Tracking,-0.021379325538873672,-0.00964269693940878,0.9972142135798332,-0.07327376334746744,-0.5248018190627313,0,0.05049724608918562,0.30608894665386777,-10.337054709671065,1.5326288305222988,0.337378915399313
1609703833.3459976,Tracking,0.0012642755173146725,-0.01511254534125328,0.9942670313405857,-0.07703486942645207,-0.5014859145146225,0,0.04346521258431469,0.26101940180547495,-10.312786559341475,1.6036173664033413,0.3486263118684292
